56.65	-0.005
56.655	0.017
56.66	0.021
56.665	-0.007
56.67	-0.015
56.675	-0.002
56.68	-0.011
56.685	-0.013
56.69	-0.002
56.695	-0.02
56.7	-0.005
56.705	0.021
56.71	0.006
56.715	-0.007
56.72	0.006
56.725	0.018
56.73	-0.005
56.735	-0.02
56.74	-0.033
56.745	-0.034
56.75	-0.011
56.755	0.004
56.76	0.006
56.765	-0.001
56.77	0.018
56.775	0.007
56.78	0.001
56.785	0.025
56.79	0.013
56.795	-0.004
56.8	0.002
56.805	0.017
56.81	-0.006
56.815	-0.023
56.82	-0.014
56.825	-0.018
56.83	-0.032
56.835	-0.03
56.84	-0.004
56.845	-0.005
56.85	-0.001
56.855	-0.002
56.86	-0.029
56.865	-0.006
56.87	0.006
56.875	-0.025
56.88	-0.007
56.885	0.008
56.89	-0.009
56.895	-0.001
56.9	0.011
56.905	0.022
56.91	0.031
56.915	0.03
56.92	0.042
56.925	0.047
56.93	0.029
56.935	0.015
56.94	-0.001
56.945	-0.015
56.95	-0.011
56.955	-0.014
56.96	-0.016
56.965	-0.013
56.97	-0.008
56.975	0.004
56.98	-0.01
56.985	-0.027
56.99	-0.01
56.995	-0.007
57	-0.021
57.005	-0.018
57.01	-0.015
57.015	-0.01
57.02	-0.009
57.025	-0.011
57.03	-0.005
57.035	0.016
57.04	0.026
57.045	0.013
57.05	0.003
57.055	0.013
57.06	0.023
57.065	-0.003
57.07	-0.01
57.075	-0.015
57.08	-0.026
57.085	-0.001
57.09	0.007
57.095	0.006
57.1	-0.001
57.105	-0.002
57.11	0.006
57.115	-0.015
57.12	-0.023
57.125	-0.015
57.13	-0.013
57.135	-0.012
57.14	-0.024
57.145	-0.037
57.15	-0.028
57.155	-0.006
57.16	-0.008
57.165	-0.007
57.17	0.008
57.175	-0.001
57.18	0.019
57.185	0.031
57.19	0.01
57.195	0.023
57.2	0.028
57.205	0.015
57.21	-0.008
57.215	-0.023
57.22	-0.022
57.225	-0.033
57.23	0.001
57.235	0.037
57.24	0.018
57.245	0.021
57.25	0.04
57.255	0.019
57.26	-0.005
57.265	0
57.27	-0.006
57.275	-0.032
57.28	-0.018
57.285	0.007
57.29	0.001
57.295	0.002
57.3	0.007
57.305	0.005
57.31	-0.001
57.315	-0.005
57.32	-0.009
57.325	-0.015
57.33	-0.027
57.335	-0.036
57.34	-0.035
57.345	-0.026
57.35	0.003
57.355	0.021
57.36	0.03
57.365	0.033
57.37	0.027
57.375	0.042
57.38	0.041
57.385	0.002
57.39	-0.021
57.395	-0.023
57.4	-0.034
57.405	-0.044
57.41	-0.037
57.415	-0.037
57.42	-0.045
57.425	-0.009
57.43	0.019
57.435	0.01
57.44	0.017
57.445	0.02
57.45	0.005
57.455	-0.014
57.46	-0.008
57.465	-0.006
57.47	-0.014
57.475	-0.004
57.48	0.005
57.485	0.005
57.49	0.007
57.495	0.022
57.5	0.025
57.505	0.028
57.51	0.012
57.515	0
57.52	0.014
57.525	-0.028
57.53	-0.056
57.535	-0.024
57.54	-0.02
57.545	-0.04
57.55	-0.031
57.555	-0.01
57.56	-0.005
57.565	-0.003
57.57	0.016
57.575	0.015
57.58	-0.006
57.585	0.013
57.59	0.024
57.595	-0.01
57.6	-0.008
57.605	0.005
57.61	-0.014
57.615	0.003
57.62	0.023
57.625	0.008
57.63	0.011
57.635	0.019
57.64	0.005
57.645	0.002
57.65	0.005
57.655	0
57.66	-0.017
57.665	-0.026
57.67	-0.018
57.675	-0.036
57.68	-0.031
57.685	-0.007
57.69	-0.011
57.695	-0.002
57.7	0.02
57.705	0.023
57.71	0.017
57.715	0.024
57.72	0.017
57.725	-0.009
57.73	-0.026
57.735	-0.037
57.74	-0.032
57.745	-0.014
57.75	-0.009
57.755	-0.01
57.76	0.02
57.765	0.03
57.77	0.011
57.775	0.023
57.78	0.034
57.785	0.03
57.79	0.024
57.795	0.019
57.8	-0.007
57.805	-0.025
57.81	-0.007
57.815	-0.01
57.82	-0.021
57.825	-0.013
57.83	-0.005
57.835	0
57.84	-0.002
57.845	-0.021
57.85	-0.018
57.855	-0.004
57.86	-0.008
57.865	-0.003
57.87	-0.009
57.875	-0.016
57.88	-0.002
57.885	0.002
57.89	-0.008
57.895	-0.009
57.9	-0.016
57.905	-0.017
57.91	-0.008
57.915	-0.019
57.92	-0.003
57.925	0.009
57.93	0.005
57.935	0.008
57.94	0.001
57.945	0.018
57.95	0.027
57.955	0.011
57.96	0.018
57.965	0.026
57.97	0.013
57.975	0.019
57.98	0.024
57.985	0.012
57.99	-0.002
57.995	-0.01
58	0
58.005	-0.011
58.01	-0.032
58.015	-0.026
58.02	0.001
58.025	0.017
58.03	0.016
58.035	-0.004
58.04	-0.015
58.045	-0.002
58.05	-0.017
58.055	-0.025
58.06	-0.024
58.065	-0.027
58.07	-0.013
58.075	-0.012
58.08	-0.005
58.085	0.025
58.09	0.024
58.095	0.006
58.1	0.005
58.105	0.004
58.11	-0.005
58.115	-0.003
58.12	0.008
58.125	0.005
58.13	0.002
58.135	0.01
58.14	0.006
58.145	0.007
58.15	0.009
58.155	-0.012
58.16	-0.023
58.165	-0.022
58.17	-0.03
58.175	-0.038
58.18	-0.023
58.185	-0.013
58.19	-0.025
58.195	-0.006
58.2	0.02
58.205	0.009
58.21	0.005
58.215	0.02
58.22	0.013
58.225	-0.001
58.23	0.005
58.235	0.014
58.24	0.017
58.245	0.028
58.25	0.022
58.255	0.012
58.26	0.018
58.265	0.01
58.27	0.007
58.275	0.007
58.28	0
58.285	-0.002
58.29	-0.007
58.295	-0.005
58.3	-0.008
58.305	-0.007
58.31	0.006
58.315	-0.021
58.32	-0.028
58.325	-0.004
58.33	-0.014
58.335	-0.029
58.34	-0.015
58.345	-0.006
58.35	-0.006
58.355	0.006
58.36	-0.004
58.365	-0.01
58.37	0.021
58.375	0.031
58.38	0.012
58.385	0.005
58.39	0.004
58.395	0.009
58.4	0.017
58.405	0.014
58.41	0.016
58.415	0.013
58.42	-0.007
58.425	-0.006
58.43	0.014
58.435	0.02
58.44	0.009
58.445	-0.02
58.45	-0.014
58.455	-0.008
58.46	-0.026
58.465	-0.025
58.47	-0.022
58.475	-0.004
58.48	0.011
58.485	0.019
58.49	0.017
58.495	0.006
58.5	0.013
58.505	0.014
58.51	0.009
58.515	0.011
58.52	0.012
58.525	0.004
58.53	-0.002
58.535	0.015
58.54	0.024
58.545	0.016
58.55	0.03
58.555	0.023
58.56	0.016
58.565	0.017
58.57	-0.008
58.575	-0.034
58.58	-0.046
58.585	-0.036
58.59	-0.045
58.595	-0.035
58.6	-0.002
58.605	0
58.61	-0.013
58.615	-0.005
58.62	0.002
58.625	-0.008
58.63	-0.005
58.635	0.006
58.64	0.015
58.645	0.021
58.65	0.021
58.655	-0.003
58.66	-0.008
58.665	0.005
58.67	-0.01
58.675	-0.005
58.68	0.003
58.685	-0.008
58.69	-0.001
58.695	0.015
58.7	0.015
58.705	0.031
58.71	0.035
58.715	0.01
58.72	-0.009
58.725	-0.011
58.73	0.008
58.735	0.008
58.74	0.001
58.745	0.006
58.75	0.007
58.755	0.005
58.76	-0.001
58.765	0.006
58.77	0.003
58.775	-0.002
58.78	-0.004
58.785	-0.027
58.79	-0.024
58.795	-0.018
58.8	-0.024
58.805	-0.01
58.81	-0.002
58.815	-0.007
58.82	-0.016
58.825	-0.003
58.83	0.012
58.835	0.002
58.84	-0.001
58.845	0.015
58.85	0.013
58.855	0.006
58.86	0.007
58.865	-0.003
58.87	0.015
58.875	0.038
58.88	0.024
58.885	0.035
58.89	0.038
58.895	0.007
58.9	0.022
58.905	0.024
58.91	-0.015
58.915	-0.011
58.92	0
58.925	-0.017
58.93	-0.036
58.935	-0.033
58.94	-0.018
58.945	-0.016
58.95	-0.004
58.955	0.007
58.96	0
58.965	0
58.97	0.007
58.975	0.001
58.98	0.006
58.985	0.007
58.99	0.002
58.995	0.033
59	0.04
59.005	0.03
59.01	0.034
59.015	0.034
59.02	0.032
59.025	0.037
59.03	0.058
59.035	0.042
59.04	-0.019
59.045	-0.032
59.05	0.005
59.055	-0.001
59.06	-0.019
59.065	-0.017
59.07	-0.045
59.075	-0.067
59.08	-0.046
59.085	-0.02
59.09	-0.014
59.095	-0.011
59.1	0.005
59.105	0.015
59.11	0.018
59.115	0.052
59.12	0.075
59.125	0.064
59.13	0.039
59.135	0.011
59.14	0.006
59.145	0.018
59.15	0.01
59.155	0
59.16	0.008
59.165	0.014
59.17	0.03
59.175	0.052
59.18	0.032
59.185	-0.037
59.19	-0.076
59.195	-0.039
59.2	0.022
59.205	0.056
59.21	0.062
59.215	0.017
59.22	-0.051
59.225	-0.059
59.23	-0.019
59.235	0.041
59.24	0.092
59.245	0.087
59.25	0.047
59.255	0.018
59.26	0.008
59.265	0.009
59.27	0.022
59.275	0.051
59.28	0.062
59.285	0.04
59.29	0.05
59.295	0.09
59.3	0.098
59.305	0.08
59.31	0.031
59.315	-0.05
59.32	-0.074
59.325	-0.019
59.33	0.067
59.335	0.155
59.34	0.208
59.345	0.197
59.35	0.107
59.355	-0.038
59.36	-0.18
59.365	-0.17
59.37	-0.016
59.375	0.144
59.38	0.267
59.385	0.292
59.39	0.189
59.395	0.006
59.4	-0.11
59.405	-0.128
59.41	-0.091
59.415	-0.003
59.42	0.098
59.425	0.181
59.43	0.212
59.435	0.196
59.44	0.092
59.445	-0.072
59.45	-0.152
59.455	-0.076
59.46	0.092
59.465	0.227
59.47	0.224
59.475	0.111
59.48	0.018
59.485	0.013
59.49	0.056
59.495	0.049
59.5	0.003
59.505	0.021
59.51	0.136
59.515	0.277
59.52	0.323
59.525	0.165
59.53	-0.089
59.535	-0.227
59.54	-0.186
59.545	0.014
59.55	0.264
59.555	0.456
59.56	0.494
59.565	0.329
59.57	0.03
59.575	-0.277
59.58	-0.415
59.585	-0.273
59.59	0.103
59.595	0.482
59.6	0.616
59.605	0.514
59.61	0.287
59.615	0.01
59.62	-0.212
59.625	-0.275
59.63	-0.194
59.635	-0.098
59.64	0.007
59.645	0.144
59.65	0.253
59.655	0.327
59.66	0.287
59.665	0.094
59.67	-0.119
59.675	-0.167
59.68	0.049
59.685	0.365
59.69	0.552
59.695	0.513
59.7	0.26
59.705	-0.043
59.71	-0.189
59.715	-0.184
59.72	-0.17
59.725	-0.137
59.73	0
59.735	0.176
59.74	0.235
59.745	0.219
59.75	0.217
59.755	0.134
59.76	0.056
59.765	0.173
59.77	0.361
59.775	0.357
59.78	0.184
59.785	0.021
59.79	-0.098
59.795	-0.204
59.8	-0.273
59.805	-0.228
59.81	-0.085
59.815	0.143
59.82	0.468
59.825	0.695
59.83	0.64
59.835	0.357
59.84	0.032
59.845	-0.224
59.85	-0.374
59.855	-0.316
59.86	-0.034
59.865	0.285
59.87	0.513
59.875	0.654
59.88	0.629
59.885	0.408
59.89	0.149
59.895	0.006
59.9	-0.019
59.905	0.03
59.91	0.139
59.915	0.256
59.92	0.352
59.925	0.463
59.93	0.593
59.935	0.589
59.94	0.341
59.945	-0.002
59.95	-0.233
59.955	-0.276
59.96	-0.129
59.965	0.137
59.97	0.375
59.975	0.421
59.98	0.148
59.985	-0.273
59.99	-0.54
59.995	-0.499
60	-0.136
60.005	0.26
60.01	0.438
60.015	0.432
60.02	0.4
60.025	0.444
60.03	0.571
60.035	0.712
60.04	0.684
60.045	0.39
60.05	-0.108
60.055	-0.529
60.06	-0.782
60.065	-0.994
60.07	-1.006
60.075	-0.573
60.08	0.307
60.085	1.269
60.09	1.878
60.095	1.882
60.1	1.237
60.105	0.285
60.11	-0.543
60.115	-1.076
60.12	-1.231
60.125	-1
60.13	-0.563
60.135	-0.011
60.14	0.698
60.145	1.267
60.15	1.271
60.155	0.723
60.16	-0.026
60.165	-0.6
60.17	-0.724
60.175	-0.321
60.18	0.266
60.185	0.686
60.19	0.867
60.195	0.832
60.2	0.672
60.205	0.36
60.21	-0.017
60.215	-0.287
60.22	-0.312
60.225	0.052
60.23	0.683
60.235	1.185
60.24	1.156
60.245	0.607
60.25	-0.086
60.255	-0.535
60.26	-0.531
60.265	-0.242
60.27	-0.072
60.275	-0.249
60.28	-0.631
60.285	-0.74
60.29	-0.383
60.295	0.166
60.3	0.745
60.305	1.258
60.31	1.594
60.315	1.594
60.32	1.288
60.325	0.753
60.33	-0.177
60.335	-1.06
60.34	-1.103
60.345	-0.238
60.35	0.867
60.355	1.659
60.36	1.914
60.365	1.476
60.37	0.583
60.375	-0.389
60.38	-1.176
60.385	-1.54
60.39	-1.354
60.395	-0.674
60.4	0.25
60.405	1.134
60.41	1.617
60.415	1.553
60.42	1.185
60.425	0.718
60.43	0.117
60.435	-0.576
60.44	-1.03
60.445	-0.963
60.45	-0.318
60.455	0.598
60.46	1.143
60.465	0.873
60.47	0.051
60.475	-0.662
60.48	-1.045
60.485	-1.179
60.49	-0.999
60.495	-0.438
60.5	0.297
60.505	0.877
60.51	1.311
60.515	1.62
60.52	1.615
60.525	1.326
60.53	0.977
60.535	0.632
60.54	0.073
60.545	-0.685
60.55	-1.215
60.555	-1.303
60.56	-1.076
60.565	-0.647
60.57	-0.126
60.575	0.149
60.58	-0.089
60.585	-0.642
60.59	-1.165
60.595	-1.331
60.6	-0.903
60.605	-0.111
60.61	0.609
60.615	0.896
60.62	0.311
60.625	-0.979
60.63	-2.177
60.635	-2.801
60.64	-2.74
60.645	-2.163
60.65	-1.454
60.655	-0.842
60.66	-0.181
60.665	0.571
60.67	1.089
60.675	1.25
60.68	0.94
60.685	-0.068
60.69	-1.53
60.695	-2.643
60.7	-2.766
60.705	-1.977
60.71	-0.695
60.715	0.67
60.72	1.56
60.725	1.435
60.73	0.335
60.735	-1.057
60.74	-1.937
60.745	-1.983
60.75	-1.522
60.755	-1.009
60.76	-0.752
60.765	-0.738
60.77	-0.617
60.775	-0.394
60.78	-0.33
60.785	-0.255
60.79	0.028
60.795	0.221
60.8	-0.117
60.805	-0.821
60.81	-1.336
60.815	-1.449
60.82	-1.17
60.825	-0.851
60.83	-0.977
60.835	-1.416
60.84	-2.014
60.845	-2.691
60.85	-3.036
60.855	-3.036
60.86	-2.742
60.865	-2.075
60.87	-1.095
60.875	0.033
60.88	1.003
60.885	1.901
60.89	2.675
60.895	3.067
60.9	2.841
60.905	1.467
60.91	-0.957
60.915	-3.457
60.92	-4.991
60.925	-4.982
60.93	-3.751
60.935	-2.378
60.94	-1.576
60.945	-1.284
60.95	-1.075
60.955	-0.617
60.96	-0.13
60.965	-0.111
60.97	-0.836
60.975	-2.082
60.98	-3.031
60.985	-3.06
60.99	-2.32
60.995	-1.242
61	-0.452
61.005	-0.347
61.01	-0.945
61.015	-2.112
61.02	-3.15
61.025	-3.348
61.03	-2.607
61.035	-1.361
61.04	-0.146
61.045	0.6
61.05	0.502
61.055	-0.291
61.06	-1.037
61.065	-1.098
61.07	-0.391
61.075	0.79
61.08	1.656
61.085	1.777
61.09	1.524
61.095	1.075
61.1	0.431
61.105	-0.458
61.11	-1.613
61.115	-2.95
61.12	-3.973
61.125	-4.195
61.13	-3.857
61.135	-3.186
61.14	-2.33
61.145	-1.281
61.15	-0.031
61.155	0.729
61.16	0.134
61.165	-1.649
61.17	-3.802
61.175	-5.868
61.18	-7.498
61.185	-8.487
61.19	-8.456
61.195	-7.243
61.2	-4.983
61.205	-2.052
61.21	0.637
61.215	2.718
61.22	3.847
61.225	3.849
61.23	3.26
61.235	2.569
61.24	2.124
61.245	1.931
61.25	1.647
61.255	0.789
61.26	-0.544
61.265	-1.494
61.27	-1.702
61.275	-1.675
61.28	-1.643
61.285	-1.506
61.29	-1.12
61.295	-0.408
61.3	0.351
61.305	1.116
61.31	1.315
61.315	0.203
61.32	-1.722
61.325	-3.418
61.33	-3.93
61.335	-3.302
61.34	-2.251
61.345	-1.352
61.35	-1.117
61.355	-1.276
61.36	-1.472
61.365	-1.792
61.37	-1.973
61.375	-1.567
61.38	-0.211
61.385	1.221
61.39	1.812
61.395	1.833
61.4	1.006
61.405	-0.331
61.41	-0.99
61.415	-0.318
61.42	1.181
61.425	2.951
61.43	4.758
61.435	5.335
61.44	4.228
61.445	2.01
61.45	-0.398
61.455	-1.936
61.46	-1.803
61.465	-0.141
61.47	1.852
61.475	3.372
61.48	3.625
61.485	2.4
61.49	0.584
61.495	-0.687
61.5	-1.133
61.505	-1.186
61.51	-0.814
61.515	-0.179
61.52	-0.153
61.525	-0.987
61.53	-2.155
61.535	-4.009
61.54	-6.621
61.545	-8.807
61.55	-9.865
61.555	-9.514
61.56	-7.452
61.565	-4.563
61.57	-2.328
61.575	-1.362
61.58	-1.683
61.585	-3.405
61.59	-5.942
61.595	-7.535
61.6	-7.037
61.605	-4.578
61.61	-1.577
61.615	0.16
61.62	0.019
61.625	-1.401
61.63	-3.033
61.635	-3.878
61.64	-3.153
61.645	-1.154
61.65	1.13
61.655	2.961
61.66	3.877
61.665	3.649
61.67	2.073
61.675	-0.687
61.68	-3.787
61.685	-6.119
61.69	-7.06
61.695	-6.561
61.7	-5.045
61.705	-3.534
61.71	-2.761
61.715	-2.494
61.72	-2.412
61.725	-2.727
61.73	-3.923
61.735	-6.088
61.74	-8.115
61.745	-8.803
61.75	-8.367
61.755	-7.089
61.76	-5.01
61.765	-2.773
61.77	-0.581
61.775	1.48
61.78	2.965
61.785	3.779
61.79	4.286
61.795	4.796
61.8	5.219
61.805	5.354
61.81	5.069
61.815	4.439
61.82	3.302
61.825	1.812
61.83	0.606
61.835	0.265
61.84	1.19
61.845	2.347
61.85	3.329
61.855	4.416
61.86	4.647
61.865	3.545
61.87	1.374
61.875	-1.252
61.88	-3.869
61.885	-5.858
61.89	-6.678
61.895	-6.712
61.9	-6.005
61.905	-4.437
61.91	-2.945
61.915	-2.782
61.92	-4.057
61.925	-6.148
61.93	-8.583
61.935	-10.391
61.94	-10.077
61.945	-8.09
61.95	-6.197
61.955	-5.472
61.96	-6.008
61.965	-5.916
61.97	-3.413
61.975	1.252
61.98	6.437
61.985	10.171
61.99	11.975
61.995	12.073
62	9.908
62.005	5.608
62.01	0.529
62.015	-4.226
62.02	-8.519
62.025	-11.429
62.03	-12.169
62.035	-11.411
62.04	-8.955
62.045	-4.3
62.05	1.907
62.055	6.948
62.06	8.693
62.065	7.116
62.07	3.069
62.075	-0.304
62.08	-0.22
62.085	3.249
62.09	8.069
62.095	12.169
62.1	13.866
62.105	12.177
62.11	7.946
62.115	2.273
62.12	-3.015
62.125	-6.195
62.13	-7.39
62.135	-6.879
62.14	-5.158
62.145	-3.964
62.15	-4.874
62.155	-7.901
62.16	-11.837
62.165	-13.03
62.17	-9.459
62.175	-4.011
62.18	1.33
62.185	5.112
62.19	6.082
62.195	5.275
62.2	3.578
62.205	-0.025
62.21	-5.839
62.215	-11.941
62.22	-17.804
62.225	-20.714
62.23	-18.113
62.235	-12.36
62.24	-5.962
62.245	-1.154
62.25	1.78
62.255	4.152
62.26	8.002
62.265	13.94
62.27	19.283
62.275	23.463
62.28	25.647
62.285	24.471
62.29	18.752
62.295	9.574
62.3	1.843
62.305	-4.597
62.31	-10.277
62.315	-14.038
62.32	-15.68
62.325	-13.416
62.33	-8.021
62.335	-2.419
62.34	2.028
62.345	5.508
62.35	7.725
62.355	8.662
62.36	8.407
62.365	8.941
62.37	11.207
62.375	11.872
62.38	9.149
62.385	2.436
62.39	-6.838
62.395	-15.697
62.4	-20.871
62.405	-19.522
62.41	-11.957
62.415	-1.271
62.42	7.299
62.425	10.25
62.43	7.641
62.435	2.595
62.44	-2.492
62.445	-6.135
62.45	-7.043
62.455	-5.804
62.46	-1.508
62.465	4.95
62.47	11.331
62.475	17.241
62.48	20.345
62.485	19.435
62.49	16.938
62.495	13.043
62.5	7.072
62.505	0.33
62.51	-7.127
62.515	-14.853
62.52	-20.248
62.525	-21.192
62.53	-18.383
62.535	-13.316
62.54	-7.901
62.545	-2.951
62.55	1.783
62.555	5.322
62.56	7.772
62.565	8.115
62.57	4.76
62.575	-3.469
62.58	-15.187
62.585	-25.95
62.59	-34.045
62.595	-39.417
62.6	-41.834
62.605	-39.172
62.61	-31.317
62.615	-21.934
62.62	-11.954
62.625	-1.742
62.63	5.652
62.635	7.05
62.64	3.219
62.645	-1.749
62.65	-6.217
62.655	-9.168
62.66	-8.572
62.665	-5.692
62.67	-2.472
62.675	-0.404
62.68	-1.195
62.685	-4.435
62.69	-7.469
62.695	-7.961
62.7	-7.107
62.705	-6.191
62.71	-5.878
62.715	-6.725
62.72	-7.855
62.725	-8.414
62.73	-7.041
62.735	-4.074
62.74	-2.149
62.745	-1.84
62.75	-0.773
62.755	0.925
62.76	2.626
62.765	4.454
62.77	4.562
62.775	2.986
62.78	-0.329
62.785	-4.613
62.79	-8.79
62.795	-11.712
62.8	-11.278
62.805	-9.302
62.81	-7.23
62.815	-5.142
62.82	-3.882
62.825	-3.576
62.83	-2.712
62.835	-0.668
62.84	1.303
62.845	2.769
62.85	3.732
62.855	4.271
62.86	3.701
62.865	3.143
62.87	3.675
62.875	4.28
62.88	4.108
62.885	2.531
62.89	-0.673
62.895	-5.71
62.9	-9.274
62.905	-8.601
62.91	-5.403
62.915	-1.034
62.92	3.538
62.925	7.348
62.93	9.697
62.935	9.926
62.94	9.18
62.945	9.644
62.95	11.034
62.955	12.206
62.96	13.021
62.965	12.928
62.97	12.056
62.975	11.775
62.98	13.709
62.985	16.861
62.99	18.338
62.995	17.032
63	11.701
63.005	2.174
63.01	-7.751
63.015	-14.048
63.02	-16.261
63.025	-15.011
63.03	-10
63.035	-3.941
63.04	0.91
63.045	5.327
63.05	9.209
63.055	12.425
63.06	13.973
63.065	13.614
63.07	11.149
63.075	5.062
63.08	-2.501
63.085	-8.357
63.09	-12.173
63.095	-14.405
63.1	-14.994
63.105	-13.581
63.11	-8.971
63.115	-1.007
63.12	8.648
63.125	18.833
63.13	27.767
63.135	33.858
63.14	36.817
63.145	34.792
63.15	26.378
63.155	13.866
63.16	0.874
63.165	-8.512
63.17	-11.987
63.175	-11.73
63.18	-8.919
63.185	-3.451
63.19	2.126
63.195	6.663
63.2	11.062
63.205	14.983
63.21	17.824
63.215	19.658
63.22	20.511
63.225	20.231
63.23	19.578
63.235	18.441
63.24	15.435
63.245	10.656
63.25	4.52
63.255	-0.629
